Source Sentence	Target Sentence	Predicted Sentence
Yeah. She used to be kinder and warmer, I think.	أجل، اعتادت أن تكون لطيفة وأدفأ، كما أظن.	نعم، كانت تكون أكثر لطفًا ودفئًا في الماضي، أعتقد.
She still seems kind, at least to me.	لا زالت تبدو كذلك، بالنسبة لي على الأقل.	لا زالت تبدو كذلك، بالنسبة لي على الأقل.
That's true, but...	ذلك صحيح، لكن...	صحيح، لكن...
Yui Sasaki is lying.	(يوي ساساكي) تكذب.	(يوي ساساكي) تكذب.
She said she hasn't seen Professor X in 15 years.	قالت بأنها لم ترى البروفيسور (إكس) منذ 15 عاماً.	قالت إنها لم تر البروفيسور إكس منذ 15 عامًا.
But she has seen him since then.	لكنها قد رأته أثناء ذلك.	لكنها قد رأته أثناء ذلك.
Did you read her mind?	هل قمت بقراءة عقلها ؟	هل قمت بقراءة عقلها ؟
It's because of things like that that people hate mutants.	بسبب أشياء كهذه البشر يكرهون المتحولين.	إنه بسبب مثل هذه الأمور التي يكره الناس المتحولين.
No. I didn't use telepathy.	كلا، أنا لم أستخدم التخاطر.	لا، لم أستخدم التلقائية.
This is a woman's intuition, right?	إنه حدس امرأة، أليس كذلك ؟	إنه حدس امرأة، أليس كذلك ؟
A woman's intuition?	حدس امرأة ؟	حدس المرأة؟
"When we mentioned the Professor, she called him ""Charles."""	"عندما ذكرنا البروفيسور، دعته بـ""(تشارلز)""."	"عندما ذكرنا الأستاذ، دعوته ""تشارلز""."
Even though they weren't that close.	بالرغم من أنهما ليسا مقربين.	بالرغم من أنهما ليسا مقربين.
Some people use first names even with people they're not friendly with.	بعض الناس يستخدمون الأسماء الأولى حتى مع الناس الغير مقربين منهم.	بعض الناس يستخدمون الأسماء الأولى حتى مع الأشخاص الذين لا يتمتعون بصداقة معهم.
But she had asked you if Professor X was planning on coming.	لكنها سألتك إن كان البروفيسور (إكس) يخطط للمجيىء.	لكنها سألتك إن كان البروفيسور (إكس) يخطط للمجيىء.
Yui Sasaki is involved with Professor X on a much deeper level.	(يوي ساساكي) والبروفيسور (إكس) لديهما علاقة على مستوى أعمق.	يوي ساساكي مرتبطة بالبروفيسور إكس على مستوى أعمق بكثير.
A deeper level...	مستوى أعمق...	مستوى أعمق...
-All right, let's pull it out!	- حسناً، لنسحبها !	- حسناً، لنسحبها !
-That's impossible.	-ذلك مستحيل .	-ذلك مستحيل .
I'm joking.	أنا أمزح.	أنا أمزح.
Storm!	(ستورم) !	عاصفة!
Could you melt all this ice?	أيمكنك إذابة الثلج ؟	هل يمكنك أن تذيب كل هذا الجليد؟
That's also impossible. Look at this snow.	ذلك مستحيل أيضاً، انظرا إلى هذا الثلج.	ذلك مستحيل أيضاً، انظرا إلى هذا الثلج.
I wonder if you could even call it snow.	أتسائل إن أمكنني أن أدعوه بثلج حتى.	أتساءل إذا كان بإمكانك حتى أن تسميها ثلوجًا.
At first glance, it seems like snow, but...	-للوهلة الأولى، بدا كالثلج، لكن ...	بالنظرة الأولى، يبدو كالثلج، ولكن...
It doesn't melt. It's not even cold.	-إنه لا يذوب، وليس بارداً حتى .	-إنه لا يذوب، وليس بارداً حتى .
It seems more like a mineral.	يبدو أشبه بالمعدن.	يبدو أكثر مثل معدن
So in Japan they have diamond or ruby snow?	أهذا يعني أنها تثلج ياقوتاً أو ماساً في (اليابان) ؟	أهذا يعني أنها تثلج ياقوتاً أو ماساً في (اليابان) ؟
Of course not.	بالطبع ليس كذلك.	بالطبع لا.
It's as ifjust this place was suddenly changed.	كما يبدو أن هذا المكان قد تغير فجأة.	كأن هذا المكان تغير فجأة.
At any rate, there's nothing we can do like this.	على أية حال، لا يمكننا فعل شيء كهذا.	على أية حال، لا يمكننا فعل شيء كهذا.
I'll contact Charles and have him send a spare Blackbird.	سأتصل بـ(تشارلز) ليرسل لنا الـ(بلاك بيرد) الاحتياطي.	سأتصل بـ(تشارلز) ليرسل لنا الـ(بلاك بيرد) الاحتياطي.
Yui Sasaki?	(يوي ساساكي) ؟	يوي ساساكي؟
Yes, I thought I'd let you know, just in case.	أجل، ظننت بأنه يجب أن تعرف، تحسباً.	أجل، ظننت بأنه يجب أن تعرف، تحسباً.
Understood. ln any event, I'll send you the backup jet at once.	مفهوم، على كل حال، سأرسل لك طائرة الاسناد.	مفهوم، على كل حال، سأرسل لك طائرة الاسناد.
Thank you.	شكراً لك.	شكراً لك.
-It's been a while.	-لقد مضت فترة .	-لقد مضت فترة .
-Yui.	-يوي) ).	-يوي) ).
I wasn't expecting you to contact me.	لم أكن أتوقع بأنك ستتصلين بي.	لم أكن أتوقع بأنك ستتصلين بي.
From the sound of it, you've already heard a report about me.	يبدو من صوتك أنك حصلت على تقرير عني.	من الصوت الذي يبدو عليه، يبدو أنك سمعت بالفعل تقريراً عني.
I hear you've shut down the Academy.	سمعت بأنك قد أغلقت الأكاديمية.	أسمع أنكم أغلقتم الأكاديمية.
Let me just state my business. I want to continue my research here in peace.	دعني أتولى أعمالي، أنا بحاجة للاستمرار بأبحاثي هنا في سلام.	اسمحوا لي أن أعرض أمر عملي. أود أن أواصل بحثي هنا بسلام.
Are you saying the X-Men are in the way?	أتقولين بأن الـ(إكس مين) يعترضون الطريق ؟	هل تقصد أن فريق الأكس-مين يعيق الأمر؟
I'll help if needed. But I want them out of here as soon as the investigation is over.	سأساعدهم إن احتاجوني، لكنني أريدهم خارج هذا المكان ريثما أنتهي من التحقيق.	سأساعد إذا لزم الأمر. ولكن أرغب في أن يتم إخراجهم من هنا بمجرد انتهاء التحقيق.
would something be disturbed if they stay too long?	أستكون هناك مشكلة إذا بقوا لفترة أطول ؟	هل ستتأثر أي شيء إذا بقوا لفترة طويلة؟
It may be the key to solving the string of mutant occurrences around your lab.	السر وراء حوادث المتحولين قد تقع بالقرب من مختبر أبحاثك.	السر وراء حوادث المتحولين قد تقع بالقرب من مختبر أبحاثك.
I have nothing to do with it.	ليس لي علاقة بذلك.	ليس لدي علاقة بهذا الأمر.
I'm not so sure about that. When I sent my mind to Tohoku,	أنا لست متأكداً بشأن ذلك، عندما أوجه عقلي نحو (توهوكو)،	أنا لست متأكداً بشأن ذلك، عندما أوجه عقلي نحو (توهوكو)،
